Date,Tier,OTM,ShortOTM,LongOTM,Safety,Premium,PnL,DaysHeld,Result,Risk,Side,VIX,ATR,Score,Size,Week,WeekCap,Year,Regime,date,score,bias,close,ema20,Anchor_Signal,Action,Filtered_PnL
2019-07-15,Near-VC,700,700,900,96.2,80,44.0,7,WIN,120.0,Bull Put,12.02,127.6,1,0.75,2019_29,420.0,2019,normal,2019-07-15,-3,STRONG BEAR,11587.65,11721.59104017165,BEAR,TRADE,44.0
2019-07-16,Normal,550,550,750,90.3,60,31.0,7,WIN,140.0,Bull Put,11.56,125.3,1,1.0,2019_29,420.0,2019,ultra-calm,2019-07-16,-3,STRONG BEAR,11661.05,11715.82522682197,NEUTRAL,TRADE,31.0
2019-07-17,Wednesday-MW,600,600,800,94.1,50,36.5,3,WIN,150.0,Bull Put,11.8,120.3,0,0.75,2019_29,600.0,2019,ultra-calm,2019-07-17,-3,STRONG BEAR,11686.25,11713.008538553211,NEUTRAL,TRADE,36.5
2019-07-22,Bear-Call,550,550,750,89.5,60,32.0,5,WIN,140.0,Bear Call,13.01,128.3,2,1.0,2019_30,420.0,2019,normal,2019-07-22,-4,STRONG BEAR,11336.0,11644.588809624931,BEAR,TRADE,32.0
2019-07-23,Bear-Call,550,550,750,90.1,60,32.0,5,WIN,140.0,Bear Call,13.43,125.9,2,1.0,2019_30,420.0,2019,normal,2019-07-23,-4,STRONG BEAR,11328.45,11614.480351565413,BEAR,TRADE,32.0
2019-07-24,Bear-Call,550,550,750,90.1,60,32.0,5,WIN,140.0,Bear Call,12.76,126.1,2,1.0,2019_30,420.0,2019,normal,2019-07-24,-4,STRONG BEAR,11268.3,11581.510794273468,BEAR,TRADE,32.0
2019-07-31,Wednesday-MW,600,600,800,91.5,50,24.0,6,WIN,150.0,Bull Put,13.59,131.8,1,0.75,2019_31,420.0,2019,normal,2019-07-31,-4,STRONG BEAR,11113.8,11423.023713416915,BEAR,TRADE,24.0
2019-08-06,Cautious,700,700,900,91.3,40,16.0,5,WIN,160.0,Bull Put,16.12,154.4,1,1.0,2019_32,300.0,2019,elevated,2019-08-06,-4,STRONG BEAR,10931.4,11264.167095789335,BEAR,TRADE,16.0
2019-08-14,Wednesday-MW,700,700,900,89.8,50,24.0,7,WIN,150.0,Bull Put,16.36,161.6,1,0.75,2019_33,300.0,2019,elevated,2019-08-14,-2,BEAR BIAS,11013.9,11156.544067939769,BEAR,TRADE,24.0
2019-08-16,Normal,650,650,850,87.5,60,31.0,6,WIN,140.0,Bull Put,16.65,160.3,1,1.0,2019_33,300.0,2019,elevated,2019-08-16,-2,BEAR BIAS,11042.5,11145.68272813598,BEAR,TRADE,31.0
2019-08-19,CONDOR,500+500,500,700,77.2,160,101.8,5,WIN,280.0,Condor,16.75,156.6,1,0.75,2019_34,300.0,2019,elevated,2019-08-19,-2,BEAR BIAS,11055.1,11137.055801646839,NEUTRAL,TRADE,101.8
2019-08-27,CONDOR,500+550,500,700,75.0,160,81.0,7,WIN,280.0,Condor,16.01,164.2,1,0.75,2019_35,300.0,2019,elevated,2019-08-27,1,NEUTRAL,11115.55,11056.438992710615,NEUTRAL,TRADE,81.0
2019-09-04,Bear-Call,650,650,850,86.7,60,32.0,7,WIN,140.0,Bear Call,17.24,163.4,2,1.0,2019_36,300.0,2019,elevated,2019-09-04,-2,BEAR BIAS,10836.85,11002.079824179607,BEAR,TRADE,32.0
2019-09-05,Bear-Call,650,650,850,87.7,60,32.0,7,WIN,140.0,Bear Call,17.27,159.1,1,1.0,2019_36,300.0,2019,elevated,2019-09-05,-2,BEAR BIAS,10840.7,10986.710317114883,BEAR,TRADE,32.0
2019-09-09,Monday-RW,700,700,900,91.3,45,20.9,6,WIN,155.0,Bull Put,15.85,154.8,1,0.75,2019_37,300.0,2019,normal,2019-09-09,-1,NEUTRAL,11004.3,10984.446767524882,NEUTRAL,TRADE,20.9
2019-09-11,Wednesday-MW,650,650,850,90.5,50,24.0,7,WIN,150.0,Bull Put,15.37,147.3,1,0.75,2019_37,420.0,2019,normal,2019-09-11,-1,NEUTRAL,11018.95,10987.732789665368,NEUTRAL,TRADE,24.0
2019-09-18,Wednesday-MW,600,600,800,89.0,50,24.0,5,WIN,150.0,Bull Put,15.35,141.9,0,0.75,2019_38,420.0,2019,normal,2019-09-18,-2,BEAR BIAS,10848.65,10967.223575973667,BEAR,TRADE,24.0
2019-09-19,Bear-Call,600,600,800,88.4,60,-150.0,2,LOSS,140.0,Bear Call,15.55,144.5,1,1.0,2019_38,420.0,2019,normal,2019-09-19,-6,STRONG BEAR,10696.75,10941.4641877857,BEAR,TRADE,-150.0
2019-09-30,CONDOR,550+550,550,750,75.2,160,101.8,5,WIN,280.0,Condor,15.87,180.0,2,0.75,2019_40,300.0,2019,normal,2019-09-30,4,STRONG BULL,11478.1,11222.595273176814,NEUTRAL,TRADE,101.8
2019-10-14,Normal,650,650,850,83.6,60,31.0,5,WIN,140.0,Bull Put,17.43,176.6,0,0.75,2019_42,300.0,2019,elevated,2019-10-14,2,BULL BIAS,11329.8,11249.35098491083,BULL,TRADE,31.0
2019-10-15,Normal,650,650,850,84.3,60,31.0,5,WIN,140.0,Bull Put,16.85,173.4,1,0.75,2019_42,300.0,2019,elevated,2019-10-15,0,NEUTRAL,11430.6,11266.612795871704,BULL,TRADE,31.0
2019-10-23,Wednesday-MW,700,700,900,90.9,50,24.0,5,WIN,150.0,Bull Put,16.54,156.5,0,0.75,2019_43,300.0,2019,elevated,2019-10-23,4,STRONG BULL,11614.5,11393.730177545838,BULL,TRADE,24.0
2019-10-24,Normal,600,600,800,85.5,60,31.0,5,WIN,140.0,Bull Put,16.24,155.6,0,1.0,2019_43,300.0,2019,elevated,2019-10-24,4,STRONG BULL,11585.15,11411.960636827187,BULL,TRADE,31.0
2019-10-30,Wednesday-MW,700,700,900,90.9,50,24.0,5,WIN,150.0,Bull Put,16.66,156.8,1,0.75,2019_44,300.0,2019,elevated,2019-10-30,4,STRONG BULL,11849.8,11514.56521846327,BULL,TRADE,24.0
2019-10-31,Normal,600,600,800,86.3,60,31.0,5,WIN,140.0,Bull Put,16.28,152.3,1,1.0,2019_44,300.0,2019,elevated,2019-10-31,4,STRONG BULL,11881.2,11549.482816704864,BULL,TRADE,31.0
2019-11-04,Monday-RW,650,650,850,91.5,45,20.9,5,WIN,155.0,Bull Put,15.93,142.7,1,0.75,2019_45,420.0,2019,normal,2019-11-04,4,STRONG BULL,11945.15,11617.32561639559,BULL,TRADE,20.9
2019-11-05,Normal,550,550,750,86.0,60,31.0,6,WIN,140.0,Bull Put,15.92,140.8,0,1.0,2019_45,420.0,2019,normal,2019-11-05,4,STRONG BULL,11918.6,11646.018414834105,BULL,TRADE,31.0
2019-11-11,CONDOR,450+450,450,650,79.9,160,81.0,5,WIN,280.0,Condor,16.25,133.1,0,0.75,2019_46,300.0,2019,elevated,2019-11-11,4,STRONG BULL,11912.75,11744.867355369395,NEUTRAL,TRADE,81.0
2019-11-19,CONDOR,400+450,400,600,79.0,160,81.0,7,WIN,280.0,Condor,15.41,120.7,0,0.75,2019_47,420.0,2019,normal,2019-11-19,2,BULL BIAS,11955.65,11804.099029838586,BULL,TRADE,81.0
2019-11-21,Normal,550,550,750,93.1,60,31.0,5,WIN,140.0,Bull Put,14.98,114.5,0,1.0,2019_47,420.0,2019,normal,2019-11-21,2,BULL BIAS,11964.05,11835.648412180792,BULL,TRADE,31.0
2019-11-25,Monday-RW,600,600,800,94.9,45,20.9,5,WIN,155.0,Bull Put,15.0,116.2,0,0.75,2019_48,420.0,2019,normal,2019-11-25,2,BULL BIAS,12079.0,11865.757090243234,BULL,TRADE,20.9
2019-11-26,Normal,550,550,750,92.5,60,31.0,5,WIN,140.0,Bull Put,14.84,116.9,0,1.0,2019_48,420.0,2019,normal,2019-11-26,2,BULL BIAS,12046.8,11882.99927212483,BULL,TRADE,31.0
2019-12-02,Monday-RW,600,600,800,95.8,45,20.9,7,WIN,155.0,Bull Put,14.2,111.5,0,0.75,2019_49,420.0,2019,normal,2019-12-02,2,BULL BIAS,12048.25,11950.35891959924,NEUTRAL,TRADE,20.9
2019-12-03,NarrowCondor,400+400,400,600,82.5,220,116.0,6,WIN,180.0,Condor,14.56,111.4,0,0.75,2019_49,420.0,2019,normal,2019-12-03,2,BULL BIAS,12001.05,11955.186641542172,NEUTRAL,TRADE,116.0
2019-12-10,NarrowCondor,400+400,400,600,82.3,220,144.7,5,WIN,180.0,Condor,14.29,112.0,0,0.75,2019_50,420.0,2019,normal,2019-12-10,-1,NEUTRAL,11861.25,11950.428192553498,BEAR,TRADE,144.7
2019-12-11,Wednesday-MW,600,600,800,96.0,50,24.0,5,WIN,150.0,Bull Put,13.38,110.5,0,0.75,2019_50,420.0,2019,normal,2019-12-11,-1,NEUTRAL,11913.2,11946.882650405547,BEAR,TRADE,24.0
2019-12-16,Monday-RW,600,600,800,96.3,45,20.9,5,WIN,155.0,Bull Put,13.42,108.8,0,0.75,2019_51,420.0,2019,normal,2019-12-16,0,NEUTRAL,12060.5,11971.71482551902,BULL,TRADE,20.9
2019-12-17,Normal,550,550,750,94.2,60,31.0,5,WIN,140.0,Bull Put,12.52,109.8,1,1.0,2019_51,420.0,2019,normal,2019-12-17,0,NEUTRAL,12174.4,11991.018175469591,BULL,TRADE,31.0
2019-12-23,Monday-RW,600,600,800,97.9,45,20.9,6,WIN,155.0,Bull Put,11.96,98.4,1,0.75,2019_52,420.0,2019,ultra-calm,2019-12-23,4,STRONG BULL,12266.15,12078.672383139601,BULL,TRADE,20.9
2019-12-24,NarrowCondor,400+400,400,600,88.0,220,116.0,6,WIN,180.0,Condor,11.63,97.2,1,1.0,2019_52,420.0,2019,ultra-calm,2019-12-24,4,STRONG BULL,12212.0,12091.37025141202,BULL,TRADE,116.0
2020-01-02,Thursday-EXP,550,550,750,100.0,35,12.5,1,WIN,165.0,Bull Put,11.49,99.3,1,0.75,2020_01,420.0,2020,ultra-calm,2020-01-02,2,BULL BIAS,12282.35,12148.909961298936,BULL,TRADE,12.5
2020-01-07,Cautious,650,650,850,97.0,40,16.0,5,WIN,160.0,Bull Put,14.61,113.2,1,1.5,2020_02,420.0,2020,normal,2020-01-07,-3,STRONG BEAR,12060.3,12132.32806657482,BEAR,TRADE,16.0
2020-01-13,Monday-RW,600,600,800,94.9,45,20.9,7,WIN,155.0,Bull Put,14.28,116.2,1,0.75,2020_03,420.0,2020,normal,2020-01-13,-2,BEAR BIAS,12329.6,12160.407463269405,BULL,TRADE,20.9
2020-01-14,Normal,550,550,750,93.5,60,31.0,7,WIN,140.0,Bull Put,13.91,112.5,1,1.0,2020_03,420.0,2020,normal,2020-01-14,4,STRONG BULL,12360.05,12179.421038196127,BULL,TRADE,31.0
2020-01-21,NarrowCondor,400+400,400,600,83.4,220,116.0,6,WIN,180.0,Condor,15.86,109.1,0,0.75,2020_04,420.0,2020,normal,2020-01-21,-1,NEUTRAL,12169.65,12218.495866741883,NEUTRAL,TRADE,116.0
2020-01-23,Cautious,650,650,850,97.5,40,16.0,7,WIN,160.0,Bull Put,15.86,109.7,0,1.5,2020_04,420.0,2020,normal,2020-01-23,-1,NEUTRAL,12179.9,12205.311809283037,BEAR,TRADE,16.0
2020-01-28,Cautious,650,650,850,96.8,40,27.2,3,WIN,160.0,Bull Put,17.3,114.7,0,1.5,2020_05,300.0,2020,elevated,2020-01-28,1,NEUTRAL,12061.95,12187.088446158337,BEAR,TRADE,27.2
2020-02-04,VIX-Collapse,700,700,900,93.2,100,62.0,5,WIN,100.0,Bull Put,14.38,144.8,2,1.0,2020_06,420.0,2020,normal,2020-02-04,-3,STRONG BEAR,11981.3,12066.192016858597,BEAR,TRADE,62.0
2020-02-05,Near-VC,700,700,900,93.2,80,44.0,5,WIN,120.0,Bull Put,14.17,144.7,2,0.75,2020_06,420.0,2020,normal,2020-02-05,-2,BEAR BIAS,12091.95,12068.64515811016,NEUTRAL,TRADE,44.0
2020-02-06,Normal,550,550,750,86.3,60,31.0,5,WIN,140.0,Bull Put,13.78,139.8,2,1.0,2020_06,420.0,2020,normal,2020-02-06,-2,BEAR BIAS,12133.25,12074.798000194905,NEUTRAL,TRADE,31.0
2020-02-11,Normal,550,550,750,88.0,60,31.0,6,WIN,140.0,Bull Put,13.88,133.8,2,1.0,2020_07,420.0,2020,normal,2020-02-11,0,NEUTRAL,12110.45,12075.710072706714,BULL,TRADE,31.0
2020-02-12,Wednesday-MW,600,600,800,91.2,50,24.0,6,WIN,150.0,Bull Put,13.62,132.9,1,0.75,2020_07,420.0,2020,normal,2020-02-12,2,BULL BIAS,12203.9,12087.918637210836,BULL,TRADE,24.0
2020-02-18,CONDOR,450+400,450,650,80.5,160,-87.0,7,LOSS,280.0,Condor,14.51,131.1,0,0.75,2020_08,420.0,2020,normal,2020-02-18,1,NEUTRAL,12008.05,12084.755988091143,BEAR,TRADE,-87.0
2020-02-25,Bear-Call,550,550,750,87.7,60,32.0,5,WIN,140.0,Bear Call,16.9,134.8,0,1.0,2020_09,300.0,2020,elevated,2020-02-25,-2,BEAR BIAS,11814.35,12040.684614044694,BEAR,TRADE,32.0
2020-07-28,Cautious,750,750,950,90.0,40,16.0,6,WIN,160.0,Bull Put,23.64,172.5,2,1.0,2020_31,300.0,2020,high,2020-07-28,4,STRONG BULL,11292.0,10871.40606142889,BULL,TRADE,16.0
2020-08-06,Cautious,750,750,950,89.7,40,16.0,5,WIN,160.0,Bull Put,23.15,173.6,2,1.0,2020_32,300.0,2020,high,2020-08-06,2,BULL BIAS,11206.8,10988.692915724783,BULL,TRADE,16.0
2020-08-11,Cautious,750,750,950,92.5,40,16.0,5,WIN,160.0,Bull Put,21.36,159.3,2,1.0,2020_33,300.0,2020,high,2020-08-11,2,BULL BIAS,11332.0,11063.820452322241,BULL,TRADE,16.0
2020-08-17,Cautious,700,700,900,91.3,40,16.0,5,WIN,160.0,Bull Put,21.31,154.5,1,1.0,2020_34,300.0,2020,high,2020-08-17,0,NEUTRAL,11259.65,11129.526171024865,NEUTRAL,TRADE,16.0
2020-08-24,Normal,600,600,800,88.2,60,31.0,6,WIN,140.0,Bull Put,19.23,145.1,2,1.0,2020_35,300.0,2020,elevated,2020-08-24,2,BULL BIAS,11472.9,11216.06834258427,BULL,TRADE,31.0
2020-08-25,Normal,550,550,750,85.7,60,31.0,5,WIN,140.0,Bull Put,19.32,142.1,1,1.0,2020_35,300.0,2020,elevated,2020-08-25,2,BULL BIAS,11479.35,11241.142786147673,BULL,TRADE,31.0
2020-09-03,Cautious,700,700,900,91.8,40,16.0,6,WIN,160.0,Bull Put,20.5,152.3,1,1.0,2020_36,300.0,2020,high,2020-09-03,2,BULL BIAS,11535.7,11383.8277480835,BULL,TRADE,16.0
2020-09-07,Cautious,750,750,950,93.1,40,16.0,5,WIN,160.0,Bull Put,22.01,155.8,1,1.0,2020_37,300.0,2020,high,2020-09-07,-1,NEUTRAL,11377.0,11380.982124848399,NEUTRAL,TRADE,16.0
2020-09-14,Cautious,700,700,900,92.1,40,16.0,7,WIN,160.0,Bull Put,21.19,150.4,1,1.0,2020_38,300.0,2020,high,2020-09-14,0,NEUTRAL,11422.1,11384.733726872815,BULL,TRADE,16.0
2020-09-16,Normal,600,600,800,88.4,60,46.8,3,WIN,140.0,Bull Put,19.66,144.2,2,1.0,2020_38,300.0,2020,elevated,2020-09-16,0,NEUTRAL,11600.05,11417.942574605637,BULL,TRADE,46.8
2020-09-22,Cautious,750,750,950,92.8,40,16.0,5,WIN,160.0,Bull Put,21.41,157.7,2,1.0,2020_39,300.0,2020,high,2020-09-22,-3,STRONG BEAR,11175.5,11392.725363224075,BEAR,TRADE,16.0
2020-10-14,Cautious,750,750,950,91.9,40,16.0,5,WIN,160.0,Bull Put,20.21,162.2,2,1.0,2020_42,300.0,2020,high,2020-10-14,4,STRONG BULL,11966.45,11595.118580125712,NEUTRAL,TRADE,16.0
2020-10-20,Cautious,750,750,950,91.4,40,16.0,5,WIN,160.0,Bull Put,22.69,164.8,2,1.0,2020_43,300.0,2020,high,2020-10-20,4,STRONG BULL,11898.7,11667.573285208133,BULL,TRADE,16.0
2020-10-27,Cautious,750,750,950,91.4,40,16.0,5,WIN,160.0,Bull Put,22.2,164.9,1,1.0,2020_44,300.0,2020,high,2020-10-27,2,BULL BIAS,11887.8,11751.957943383519,NEUTRAL,TRADE,16.0
2020-11-03,Cautious,750,750,950,90.1,40,16.0,5,WIN,160.0,Bull Put,24.24,171.9,1,1.0,2020_45,300.0,2020,high,2020-11-03,0,NEUTRAL,11807.65,11733.185783518571,NEUTRAL,TRADE,16.0
2020-12-02,CONDOR,550+550,550,750,76.2,160,81.0,7,WIN,280.0,Condor,19.91,176.2,2,0.75,2020_49,300.0,2020,elevated,2020-12-02,2,BULL BIAS,13104.15,12722.07861354338,BULL,TRADE,81.0
2020-12-08,Normal,650,650,850,86.9,60,31.0,5,WIN,140.0,Bull Put,18.62,162.8,2,1.0,2020_50,300.0,2020,elevated,2020-12-08,4,STRONG BULL,13389.3,12912.188313488652,BULL,TRADE,31.0
2020-12-09,Normal,650,650,850,86.9,60,31.0,5,WIN,140.0,Bull Put,18.92,162.5,2,1.0,2020_50,300.0,2020,elevated,2020-12-09,4,STRONG BULL,13532.55,12971.270378870684,BULL,TRADE,31.0
2020-12-14,Normal,650,650,850,87.8,60,31.0,6,WIN,140.0,Bull Put,19.4,158.8,1,1.0,2020_51,300.0,2020,elevated,2020-12-14,4,STRONG BULL,13554.85,13112.669174891915,BULL,TRADE,31.0
2020-12-15,Normal,650,650,850,88.1,60,31.0,6,WIN,140.0,Bull Put,19.35,157.5,1,1.0,2020_51,300.0,2020,elevated,2020-12-15,4,STRONG BULL,13564.5,13155.700682045066,NEUTRAL,TRADE,31.0
2020-12-24,HighATR-Cautious,750,750,950,86.6,30,8.5,4,WIN,170.0,Bull Put,19.97,189.4,2,0.75,2020_52,200.0,2020,elevated,2020-12-24,0,NEUTRAL,13740.4,13381.251811100447,BULL,TRADE,8.5
2021-01-06,Cautious,750,750,950,89.8,40,16.0,5,WIN,160.0,Bull Put,21.0,173.5,1,1.0,2021_01,300.0,2021,high,2021-01-06,4,STRONG BULL,14134.05,13751.368435925173,BULL,TRADE,16.0
2021-06-02,HighATR-Cautious,750,750,950,85.6,30,8.5,4,WIN,170.0,Bull Put,17.21,193.8,2,0.75,2021_22,200.0,2021,elevated,2021-06-02,4,STRONG BULL,15590.0,15166.236203332599,BULL,TRADE,8.5
2021-06-07,Normal,650,650,850,83.5,60,31.0,5,WIN,140.0,Bull Put,15.57,176.8,1,0.75,2021_23,300.0,2021,normal,2021-06-07,4,STRONG BULL,15747.0,15305.758840153145,BULL,TRADE,31.0
2021-06-08,Normal,650,650,850,84.9,60,31.0,5,WIN,140.0,Bull Put,15.23,171.0,1,0.75,2021_23,300.0,2021,normal,2021-06-08,4,STRONG BULL,15741.85,15347.291331567132,BULL,TRADE,31.0
2021-06-15,Normal,650,650,850,86.8,60,31.0,6,WIN,140.0,Bull Put,14.61,163.1,0,1.0,2021_24,300.0,2021,normal,2021-06-15,4,STRONG BULL,15859.2,15518.34043433354,BULL,TRADE,31.0
2021-06-16,Wednesday-MW,700,700,900,89.9,50,24.0,5,WIN,150.0,Bull Put,14.87,161.2,0,0.75,2021_24,300.0,2021,normal,2021-06-16,2,BULL BIAS,15755.7,15540.946107254154,BULL,TRADE,24.0
2021-06-22,CONDOR,550+550,550,750,78.9,160,81.0,5,WIN,280.0,Condor,14.74,166.0,0,0.75,2021_25,300.0,2021,normal,2021-06-22,0,NEUTRAL,15765.15,15591.165300686345,BULL,TRADE,81.0
2021-06-28,Near-VC,700,700,900,90.7,80,44.0,5,WIN,120.0,Bull Put,13.4,157.3,0,0.75,2021_26,300.0,2021,normal,2021-06-28,0,NEUTRAL,15825.0,15658.53283637345,BULL,TRADE,44.0
2021-06-29,Normal,600,600,800,85.9,60,31.0,5,WIN,140.0,Bull Put,13.0,154.1,0,1.0,2021_26,300.0,2021,normal,2021-06-29,0,NEUTRAL,15751.4,15667.377328147408,NEUTRAL,TRADE,31.0
2021-07-06,CONDOR,450+500,450,650,75.2,160,81.0,5,WIN,280.0,Condor,12.28,147.2,0,0.75,2021_27,420.0,2021,normal,2021-07-06,0,NEUTRAL,15816.4,15706.973743217532,BULL,TRADE,81.0
2021-07-12,Monday-RW,650,650,850,91.0,45,20.9,5,WIN,155.0,Bull Put,12.99,145.0,0,0.75,2021_28,420.0,2021,normal,2021-07-12,-1,NEUTRAL,15689.5,15718.20313958614,NEUTRAL,TRADE,20.9
2021-07-14,Wednesday-MW,600,600,800,89.1,50,24.0,5,WIN,150.0,Bull Put,12.59,141.7,0,0.75,2021_28,420.0,2021,normal,2021-07-14,2,BULL BIAS,15845.35,15738.041345556909,BULL,TRADE,24.0
2021-07-16,Aggressive,450,450,650,79.3,100,65.0,7,WIN,100.0,Bull Put,11.71,134.8,0,0.75,2021_28,600.0,2021,ultra-calm,2021-07-16,2,BULL BIAS,15923.6,15771.45289284817,BULL,TRADE,65.0
2021-07-22,Aggressive,500,500,700,79.8,100,65.0,6,WIN,100.0,Bull Put,11.89,148.1,0,0.75,2021_29,600.0,2021,ultra-calm,2021-07-22,2,BULL BIAS,15827.7,15763.090550917352,BEAR,TRADE,65.0
2021-07-23,Near-VC,700,700,900,92.8,80,44.0,6,WIN,120.0,Bull Put,11.76,146.9,0,0.75,2021_29,600.0,2021,ultra-calm,2021-07-23,2,BULL BIAS,15850.8,15771.443831782366,BULL,TRADE,44.0
2021-07-28,Wednesday-MW,650,650,850,89.2,50,24.0,5,WIN,150.0,Bull Put,13.69,152.9,0,0.75,2021_30,300.0,2021,normal,2021-07-28,-1,NEUTRAL,15714.65,15767.844405808795,BEAR,TRADE,24.0
2021-07-29,Normal,600,600,800,87.1,60,31.0,5,WIN,140.0,Bull Put,12.95,149.3,0,1.0,2021_30,420.0,2021,normal,2021-07-29,0,NEUTRAL,15784.85,15769.463986207957,BEAR,TRADE,31.0
2021-08-02,Monday-RW,650,650,850,91.0,45,20.9,5,WIN,155.0,Bull Put,12.81,144.9,0,0.75,2021_31,420.0,2021,normal,2021-08-02,0,NEUTRAL,15887.5,15781.066210932137,BULL,TRADE,20.9
2021-08-04,Normal,600,600,800,85.9,60,31.0,5,WIN,140.0,Bull Put,13.21,154.1,2,1.0,2021_31,300.0,2021,normal,2021-08-04,4,STRONG BULL,16253.0,15855.510435706352,BULL,TRADE,31.0
2021-08-09,Normal,600,600,800,87.1,60,31.0,5,WIN,140.0,Bull Put,12.61,149.3,2,1.0,2021_32,420.0,2021,normal,2021-08-09,4,STRONG BULL,16254.1,15961.102740363878,BULL,TRADE,31.0
2021-08-10,Normal,600,600,800,87.0,60,31.0,5,WIN,140.0,Bull Put,12.71,149.8,1,1.0,2021_32,420.0,2021,normal,2021-08-10,4,STRONG BULL,16268.3,15990.359622233986,BULL,TRADE,31.0
2021-08-16,Monday-RW,650,650,850,90.5,45,20.9,5,WIN,155.0,Bull Put,13.46,147.2,1,0.75,2021_33,420.0,2021,normal,2021-08-16,4,STRONG BULL,16547.05,16137.980100519615,BULL,TRADE,20.9
2021-08-17,Normal,600,600,800,87.9,60,31.0,5,WIN,140.0,Bull Put,13.41,146.1,2,1.0,2021_33,420.0,2021,normal,2021-08-17,4,STRONG BULL,16605.45,16182.501043327271,BULL,TRADE,31.0
2021-08-24,Normal,600,600,800,86.2,60,31.0,5,WIN,140.0,Bull Put,13.19,153.0,1,1.0,2021_34,300.0,2021,normal,2021-08-24,4,STRONG BULL,16615.75,16294.239765670956,BULL,TRADE,31.0
2021-08-25,Wednesday-MW,650,650,850,90.1,50,24.0,5,WIN,150.0,Bull Put,13.5,148.9,1,0.75,2021_34,420.0,2021,normal,2021-08-25,4,STRONG BULL,16635.4,16326.731216559438,BULL,TRADE,24.0
2021-08-30,Monday-RW,700,700,900,91.6,45,20.9,5,WIN,155.0,Bull Put,13.32,152.9,1,0.75,2021_35,300.0,2021,normal,2021-08-30,4,STRONG BULL,16938.7,16440.24485632018,BULL,TRADE,20.9
2021-09-02,Normal,650,650,850,87.2,60,31.0,5,WIN,140.0,Bull Put,14.24,161.4,1,1.0,2021_35,300.0,2021,normal,2021-09-02,4,STRONG BULL,17233.85,16623.00101171581,BULL,TRADE,31.0
2021-09-06,Normal,600,600,800,85.6,60,31.0,5,WIN,140.0,Bull Put,15.11,155.4,2,1.0,2021_36,300.0,2021,normal,2021-09-06,4,STRONG BULL,17379.65,16755.16908215285,BULL,TRADE,31.0
2021-09-07,Normal,600,600,800,85.7,60,31.0,5,WIN,140.0,Bull Put,14.9,154.9,1,1.0,2021_36,300.0,2021,normal,2021-09-07,4,STRONG BULL,17357.45,16812.529169566864,BULL,TRADE,31.0
2021-09-13,Monday-RW,650,650,850,91.1,45,20.9,5,WIN,155.0,Bull Put,14.03,144.6,0,0.75,2021_37,420.0,2021,normal,2021-09-13,4,STRONG BULL,17350.7,16954.309920533324,NEUTRAL,TRADE,20.9
2021-09-15,Wednesday-MW,600,600,800,89.2,50,24.0,5,WIN,150.0,Bull Put,13.73,141.2,0,0.75,2021_37,420.0,2021,normal,2021-09-15,4,STRONG BULL,17518.3,17044.876374858344,BULL,TRADE,24.0
2021-09-21,Cautious,750,750,950,91.7,40,16.0,5,WIN,160.0,Bull Put,16.52,163.4,0,1.0,2021_38,300.0,2021,elevated,2021-09-21,2,BULL BIAS,17564.1,17207.213990301952,NEUTRAL,TRADE,16.0
2021-09-29,Cautious,750,750,950,89.2,40,16.0,5,WIN,160.0,Bull Put,18.84,176.2,1,1.0,2021_39,300.0,2021,elevated,2021-09-29,2,BULL BIAS,17708.55,17415.19755059257,NEUTRAL,TRADE,16.0
2021-10-01,Normal,650,650,850,84.3,60,31.0,5,WIN,140.0,Bull Put,17.21,173.5,0,0.75,2021_39,300.0,2021,elevated,2021-10-01,2,BULL BIAS,17526.35,17442.452870212965,NEUTRAL,TRADE,31.0
2021-10-04,WideCondor,600+600,600,800,80.0,100,52.0,7,WIN,300.0,Condor,16.74,177.0,0,0.75,2021_40,300.0,2021,elevated,2021-10-04,2,BULL BIAS,17700.5,17467.02878733554,BULL,TRADE,52.0
2021-10-11,HighATR-Cautious,750,750,950,87.3,30,8.5,4,WIN,170.0,Bull Put,16.09,185.6,0,0.75,2021_41,200.0,2021,elevated,2021-10-11,2,BULL BIAS,17953.7,17611.43423869604,BULL,TRADE,8.5
2021-10-19,HighATR-Cautious,750,750,950,87.0,30,8.5,5,WIN,170.0,Bull Put,17.38,187.4,2,0.75,2021_42,200.0,2021,elevated,2021-10-19,4,STRONG BULL,18427.25,17884.614810040453,BULL,TRADE,8.5
2021-10-25,HighATR-Cautious,750,750,950,82.0,30,8.5,7,WIN,170.0,Bull Put,17.61,211.5,2,0.75,2021_43,200.0,2021,elevated,2021-10-25,2,BULL BIAS,18136.5,17982.353013195545,NEUTRAL,TRADE,8.5
2021-11-01,HighATR-Cautious,750,750,950,78.5,30,8.5,4,WIN,170.0,Bull Put,17.24,228.8,1,0.75,2021_44,200.0,2021,elevated,2021-11-01,-3,STRONG BEAR,17945.25,17980.825330034804,BEAR,TRADE,8.5
2021-11-08,HighATR-Cautious,750,750,950,80.4,30,8.5,4,WIN,170.0,Bull Put,16.34,219.1,2,0.75,2021_45,200.0,2021,elevated,2021-11-08,-2,BEAR BIAS,18080.7,17967.01011993699,BEAR,TRADE,8.5
2021-11-15,HighATR-Cautious,750,750,950,83.3,30,8.5,7,WIN,170.0,Bull Put,15.47,205.0,1,0.75,2021_46,200.0,2021,normal,2021-11-15,-2,BEAR BIAS,18092.0,17992.3040518503,BULL,TRADE,8.5
